datetime;cpu_usage
Mon Sep 20 2022 21:00:00 GMT+0300 (GMT+03:00);0.034087082527583955
Mon Sep 20 2022 22:00:00 GMT+0300 (GMT+03:00);0.064087082527583955
Mon Sep 20 2022 23:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 00:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022	01:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 02:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 03:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 04:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 05:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 06:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 07:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 08:00:00 GMT+0300 (GMT+03:00);0.034087082527583955
Tue Sep 21 2022 09:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 10:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 11:00:00 GMT+0300 (GMT+03:00);0.041087082527583955
Tue Sep 21 2022 12:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 13:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 14:00:00 GMT+0300 (GMT+03:00);0.054087082527583955
Tue Sep 21 2022 15:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 16:00:00 GMT+0300 (GMT+03:00);0.043087082527583955
Tue Sep 21 2022 17:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 18:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 19:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 20:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Tue Sep 21 2022 21:00:00 GMT+0300 (GMT+03:00);0.034087082527583955
Tue Sep 21 2022 22:00:00 GMT+0300 (GMT+03:00);0.064087082527583955
Tue Sep 21 2022 23:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 00:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022	01:00:00 GMT+0300 (GMT+03:00);0.041087082527583955
Wed Sep 22 2022 02:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 03:00:00 GMT+0300 (GMT+03:00);0.042087082527583955
Wed Sep 22 2022 04:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 05:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 06:00:00 GMT+0300 (GMT+03:00);0.042087082527583955
Wed Sep 22 2022 07:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 08:00:00 GMT+0300 (GMT+03:00);0.034087082527583955
Wed Sep 22 2022 09:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 10:00:00 GMT+0300 (GMT+03:00);0.055087082527583955
Wed Sep 22 2022 11:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 12:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 13:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 14:00:00 GMT+0300 (GMT+03:00);0.054087082527583955
Wed Sep 22 2022 15:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 16:00:00 GMT+0300 (GMT+03:00);0.043087082527583955
Wed Sep 22 2022 17:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 18:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 19:00:00 GMT+0300 (GMT+03:00);0.054087082527583955
Wed Sep 22 2022 20:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Wed Sep 22 2022 21:00:00 GMT+0300 (GMT+03:00);0.034087082527583955
Wed Sep 22 2022 22:00:00 GMT+0300 (GMT+03:00);0.064087082527583955
Wed Sep 22 2022 23:00:00 GMT+0300 (GMT+03:00);0.044087082527583955
Thu Sep 23 2022 00:00:00 GMT+0300 (GMT+03:00);0.05665198505856096
Thu Sep 23 2022 01:00:00 GMT+0300 (GMT+03:00);0.04397566077680999
Thu Sep 23 2022 02:00:00 GMT+0300 (GMT+03:00);0.04359922215614158
Thu Sep 23 2022 03:00:00 GMT+0300 (GMT+03:00);0.04352699001190356
Thu Sep 23 2022 04:00:00 GMT+0300 (GMT+03:00);0.04435646143036948
Thu Sep 23 2022 05:00:00 GMT+0300 (GMT+03:00);0.05313764824143919
Thu Sep 23 2022 06:00:00 GMT+0300 (GMT+03:00);0.05793948606335712
Thu Sep 23 2022 07:00:00 GMT+0300 (GMT+03:00);0.04835982921707909
Thu Sep 23 2022 08:00:00 GMT+0300 (GMT+03:00);0.04902096850183119
Thu Sep 23 2022 09:00:00 GMT+0300 (GMT+03:00);0.04478052034314412
Thu Sep 23 2022 10:00:00 GMT+0300 (GMT+03:00);0.043838513333014105
Thu Sep 23 2022 11:00:00 GMT+0300 (GMT+03:00);0.05602428469651687
Thu Sep 23 2022 12:00:00 GMT+0300 (GMT+03:00);0.05075344468162964
Thu Sep 23 2022 13:00:00 GMT+0300 (GMT+03:00);0.04659343768409194
Thu Sep 23 2022 14:00:00 GMT+0300 (GMT+03:00);0.04704704217528666
Thu Sep 23 2022 15:00:00 GMT+0300 (GMT+03:00);0.05662930390092598
Thu Sep 23 2022 16:00:00 GMT+0300 (GMT+03:00);0.04643428802962362
Thu Sep 23 2022 17:00:00 GMT+0300 (GMT+03:00);0.05063320346124886
Thu Sep 23 2022 18:00:00 GMT+0300 (GMT+03:00);0.14909721542317938
Thu Sep 23 2022 19:00:00 GMT+0300 (GMT+03:00);0.148427386999828737
Thu Sep 23 2022 20:00:00 GMT+0300 (GMT+03:00);0.14986364082795462
Thu Sep 23 2022 21:00:00 GMT+0300 (GMT+03:00);0.107784738270242495
Thu Sep 23 2022 22:00:00 GMT+0300 (GMT+03:00);0.5707917261383652
Thu Sep 23 2022 23:00:00 GMT+0300 (GMT+03:00);0.046331076659197494
Fri Sep 24 2022 00:00:00 GMT+0300 (GMT+03:00);0.04894108648657696
Fri Sep 24 2022 01:00:00 GMT+0300 (GMT+03:00);0.04528861930652057
Fri Sep 24 2022 02:00:00 GMT+0300 (GMT+03:00);0.046697498749450075
Fri Sep 24 2022 03:00:00 GMT+0300 (GMT+03:00);0.045000267950171195
Fri Sep 24 2022 04:00:00 GMT+0300 (GMT+03:00);0.04510693780942044
Fri Sep 24 2022 05:00:00 GMT+0300 (GMT+03:00);0.04494595341681915
Fri Sep 24 2022 06:00:00 GMT+0300 (GMT+03:00);0.06272963610775249
Fri Sep 24 2022 07:00:00 GMT+0300 (GMT+03:00);0.060353832692813345
Fri Sep 24 2022 08:00:00 GMT+0300 (GMT+03:00);0.05802118400933169
Fri Sep 24 2022 09:00:00 GMT+0300 (GMT+03:00);0.04849190814511127
Fri Sep 24 2022 10:00:00 GMT+0300 (GMT+03:00);0.04493450189649593
Fri Sep 24 2022 11:00:00 GMT+0300 (GMT+03:00);0.04867648084466861
Fri Sep 24 2022 12:00:00 GMT+0300 (GMT+03:00);0.048778916206728244
Fri Sep 24 2022 13:00:00 GMT+0300 (GMT+03:00);0.1326467499288265
Fri Sep 24 2022 14:00:00 GMT+0300 (GMT+03:00);0.05379768111109214
Fri Sep 24 2022 15:00:00 GMT+0300 (GMT+03:00);0.051112452050696845
Fri Sep 24 2022 16:00:00 GMT+0300 (GMT+03:00);0.052764197930421995
Fri Sep 24 2022 17:00:00 GMT+0300 (GMT+03:00);0.0612189456070256
Fri Sep 24 2022 18:00:00 GMT+0300 (GMT+03:00);0.05000439706646526
Fri Sep 24 2022 19:00:00 GMT+0300 (GMT+03:00);0.050061687650417706
Fri Sep 24 2022 20:00:00 GMT+0300 (GMT+03:00);0.050284749769295235
Fri Sep 24 2022 21:00:00 GMT+0300 (GMT+03:00);0.05232139853068575
Fri Sep 24 2022 22:00:00 GMT+0300 (GMT+03:00);0.05949887977402089
Fri Sep 24 2022 23:00:00 GMT+0300 (GMT+03:00);0.05603859980409552
Sat Sep 25 2022 00:00:00 GMT+0300 (GMT+03:00);0.050503464121591395
Sat Sep 25 2022 01:00:00 GMT+0300 (GMT+03:00);0.05158034199020929
Sat Sep 25 2022 02:00:00 GMT+0300 (GMT+03:00);0.052170585775036464
Sat Sep 25 2022 03:00:00 GMT+0300 (GMT+03:00);0.0508144061926416
Sat Sep 25 2022 04:00:00 GMT+0300 (GMT+03:00);0.05126922172423088
Sat Sep 25 2022 05:00:00 GMT+0300 (GMT+03:00);0.05188751189633167
Sat Sep 25 2022 06:00:00 GMT+0300 (GMT+03:00);0.05997857464645575
Sat Sep 25 2022 07:00:00 GMT+0300 (GMT+03:00);0.044069729343431785
Sat Sep 25 2022 08:00:00 GMT+0300 (GMT+03:00);0.05452027809586273
Sat Sep 25 2022 09:00:00 GMT+0300 (GMT+03:00);0.060325104384101
Sat Sep 25 2022 10:00:00 GMT+0300 (GMT+03:00);0.049086681456214545
Sat Sep 25 2022 11:00:00 GMT+0300 (GMT+03:00);0.049042224832034374
Sat Sep 25 2022 12:00:00 GMT+0300 (GMT+03:00);0.050919306986745336
Sat Sep 25 2022 13:00:00 GMT+0300 (GMT+03:00);0.05217929792894412
Sat Sep 25 2022 14:00:00 GMT+0300 (GMT+03:00);0.050494740495341826
Sat Sep 25 2022 15:00:00 GMT+0300 (GMT+03:00);0.059107537184997144
Sat Sep 25 2022 16:00:00 GMT+0300 (GMT+03:00);0.04809885152227555
Sat Sep 25 2022 17:00:00 GMT+0300 (GMT+03:00);0.05482136450559159
Sat Sep 25 2022 18:00:00 GMT+0300 (GMT+03:00);0.0492662074048227
Sat Sep 25 2022 19:00:00 GMT+0300 (GMT+03:00);0.05747617482925608
Sat Sep 25 2022 20:00:00 GMT+0300 (GMT+03:00);0.050241147870159084
Sat Sep 25 2022 21:00:00 GMT+0300 (GMT+03:00);0.04836575963586155
Sat Sep 25 2022 22:00:00 GMT+0300 (GMT+03:00);0.04991404421983233
Sat Sep 25 2022 23:00:00 GMT+0300 (GMT+03:00);0.04860224042585793
Sat Sep 25 2022 00:00:00 GMT+0300 (GMT+03:00);0.05052792167711433
Sat Sep 25 2022 01:00:00 GMT+0300 (GMT+03:00);0.04922408649348654
Sat Sep 25 2022 02:00:00 GMT+0300 (GMT+03:00);0.04958967383925079
Sat Sep 25 2022 03:00:00 GMT+0300 (GMT+03:00);0.050733769640274776
Sun Sep 26 2022 04:00:00 GMT+0300 (GMT+03:00);0.05015198897719123
Sun Sep 26 2022 05:00:00 GMT+0300 (GMT+03:00);0.04896944063237041
Sun Sep 26 2022 06:00:00 GMT+0300 (GMT+03:00);0.06414022705084388
Sun Sep 26 2022 07:00:00 GMT+0300 (GMT+03:00);0.055808670151422546
Sun Sep 26 2022 08:00:00 GMT+0300 (GMT+03:00);0.05362485933958346
Sun Sep 26 2022 09:00:00 GMT+0300 (GMT+03:00);0.046374671506346214
Sun Sep 26 2022 10:00:00 GMT+0300 (GMT+03:00);0.049485371870105134
Sun Sep 26 2022 11:00:00 GMT+0300 (GMT+03:00);0.060961777503899715
Sun Sep 26 2022 12:00:00 GMT+0300 (GMT+03:00);0.049546266100822134
Sun Sep 26 2022 13:00:00 GMT+0300 (GMT+03:00);0.05242543263212105
Sun Sep 26 2022 14:00:00 GMT+0300 (GMT+03:00);0.05288521830283572
Sun Sep 26 2022 15:00:00 GMT+0300 (GMT+03:00);0.0549950486499842
Sun Sep 26 2022 16:00:00 GMT+0300 (GMT+03:00);0.17212984025154981
Sun Sep 26 2022 17:00:00 GMT+0300 (GMT+03:00);0.09358194716035441
Sun Sep 26 2022 18:00:00 GMT+0300 (GMT+03:00);0.0623702396816548
Sun Sep 26 2022 19:00:00 GMT+0300 (GMT+03:00);0.06084134764555425
Sun Sep 26 2022 20:00:00 GMT+0300 (GMT+03:00);0.06323321201689798
Sun Sep 26 2022 21:00:00 GMT+0300 (GMT+03:00);0.06902179719110588
Sun Sep 26 2022 22:00:00 GMT+0300 (GMT+03:00);0.06734137777782355
Sun Sep 26 2022 23:00:00 GMT+0300 (GMT+03:00);0.07034000777705221
Mon Sep 27 2022 00:00:00 GMT+0300 (GMT+03:00);0.05665198505856096
Mon Sep 27 2022 01:00:00 GMT+0300 (GMT+03:00);0.04397566077680999
Mon Sep 27 2022 02:00:00 GMT+0300 (GMT+03:00);0.04359922215614158
Mon Sep 27 2022 03:00:00 GMT+0300 (GMT+03:00);0.04352699001190356
Mon Sep 27 2022 04:00:00 GMT+0300 (GMT+03:00);0.04435646143036948
Mon Sep 27 2022 05:00:00 GMT+0300 (GMT+03:00);0.05313764824143919
Mon Sep 27 2022 06:00:00 GMT+0300 (GMT+03:00);0.05793948606335712
Mon Sep 27 2022 07:00:00 GMT+0300 (GMT+03:00);0.04835982921707909
Mon Sep 27 2022 08:00:00 GMT+0300 (GMT+03:00);0.04902096850183119
Mon Sep 27 2022 09:00:00 GMT+0300 (GMT+03:00);0.04478052034314412
Mon Sep 27 2022 10:00:00 GMT+0300 (GMT+03:00);0.043838513333014105
Mon Sep 27 2022 11:00:00 GMT+0300 (GMT+03:00);0.05602428469651687
Mon Sep 27 2022 12:00:00 GMT+0300 (GMT+03:00);0.05075344468162964
Mon Sep 27 2022 13:00:00 GMT+0300 (GMT+03:00);0.04659343768409194
Mon Sep 27 2022 14:00:00 GMT+0300 (GMT+03:00);0.04704704217528666
Mon Sep 27 2022 15:00:00 GMT+0300 (GMT+03:00);0.05662930390092598
Mon Sep 27 2022 16:00:00 GMT+0300 (GMT+03:00);0.04643428802962362
Mon Sep 27 2022 17:00:00 GMT+0300 (GMT+03:00);0.05063320346124886
Mon Sep 27 2022 18:00:00 GMT+0300 (GMT+03:00);0.14909721542317938
Mon Sep 27 2022 19:00:00 GMT+0300 (GMT+03:00);0.148427386999828737
Mon Sep 27 2022 20:00:00 GMT+0300 (GMT+03:00);0.14986364082795462
Mon Sep 27 2022 21:00:00 GMT+0300 (GMT+03:00);0.107784738270242495
Mon Sep 27 2022 22:00:00 GMT+0300 (GMT+03:00);0.5707917261383652
Mon Sep 27 2022 23:00:00 GMT+0300 (GMT+03:00);0.046331076659197494
Tue Sep 28 2022 00:00:00 GMT+0300 (GMT+03:00);0.04894108648657696
Tue Sep 28 2022 01:00:00 GMT+0300 (GMT+03:00);0.04528861930652057
Tue Sep 28 2022 02:00:00 GMT+0300 (GMT+03:00);0.046697498749450075
Tue Sep 28 2022 03:00:00 GMT+0300 (GMT+03:00);0.045000267950171195
Tue Sep 28 2022 04:00:00 GMT+0300 (GMT+03:00);0.04510693780942044
Tue Sep 28 2022 05:00:00 GMT+0300 (GMT+03:00);0.04494595341681915
Tue Sep 28 2022 06:00:00 GMT+0300 (GMT+03:00);0.06272963610775249
Tue Sep 28 2022 07:00:00 GMT+0300 (GMT+03:00);0.060353832692813345
Tue Sep 28 2022 08:00:00 GMT+0300 (GMT+03:00);0.05802118400933169
Tue Sep 28 2022 09:00:00 GMT+0300 (GMT+03:00);0.04849190814511127
Tue Sep 28 2022 10:00:00 GMT+0300 (GMT+03:00);0.04493450189649593
Tue Sep 28 2022 11:00:00 GMT+0300 (GMT+03:00);0.04867648084466861
Tue Sep 28 2022 12:00:00 GMT+0300 (GMT+03:00);0.048778916206728244
Tue Sep 28 2022 13:00:00 GMT+0300 (GMT+03:00);0.1326467499288265
Tue Sep 28 2022 14:00:00 GMT+0300 (GMT+03:00);0.05379768111109214
Tue Sep 28 2022 15:00:00 GMT+0300 (GMT+03:00);0.051112452050696845
Tue Sep 28 2022 16:00:00 GMT+0300 (GMT+03:00);0.052764197930421995
Tue Sep 28 2022 17:00:00 GMT+0300 (GMT+03:00);0.0612189456070256
Tue Sep 28 2022 18:00:00 GMT+0300 (GMT+03:00);0.05000439706646526
Tue Sep 28 2022 19:00:00 GMT+0300 (GMT+03:00);0.050061687650417706
Tue Sep 28 2022 20:00:00 GMT+0300 (GMT+03:00);0.050284749769295235
Tue Sep 28 2022 21:00:00 GMT+0300 (GMT+03:00);0.05232139853068575
Tue Sep 28 2022 22:00:00 GMT+0300 (GMT+03:00);0.05949887977402089
Tue Sep 28 2022 23:00:00 GMT+0300 (GMT+03:00);0.05603859980409552
Wed Sep 29 2022 00:00:00 GMT+0300 (GMT+03:00);0.050503464121591395
Wed Sep 29 2022 01:00:00 GMT+0300 (GMT+03:00);0.05158034199020929
Wed Sep 29 2022 02:00:00 GMT+0300 (GMT+03:00);0.052170585775036464
Wed Sep 29 2022 03:00:00 GMT+0300 (GMT+03:00);0.0508144061926416
Wed Sep 29 2022 04:00:00 GMT+0300 (GMT+03:00);0.05126922172423088
Wed Sep 29 2022 05:00:00 GMT+0300 (GMT+03:00);0.05188751189633167
Wed Sep 29 2022 06:00:00 GMT+0300 (GMT+03:00);0.05997857464645575
Wed Sep 29 2022 07:00:00 GMT+0300 (GMT+03:00);0.044069729343431785
Wed Sep 29 2022 08:00:00 GMT+0300 (GMT+03:00);0.05452027809586273
Wed Sep 29 2022 09:00:00 GMT+0300 (GMT+03:00);0.060325104384101
Wed Sep 29 2022 10:00:00 GMT+0300 (GMT+03:00);0.049086681456214545
Wed Sep 29 2022 11:00:00 GMT+0300 (GMT+03:00);0.049042224832034374
Wed Sep 29 2022 12:00:00 GMT+0300 (GMT+03:00);0.050919306986745336
Wed Sep 29 2022 13:00:00 GMT+0300 (GMT+03:00);0.05217929792894412
Wed Sep 29 2022 14:00:00 GMT+0300 (GMT+03:00);0.050494740495341826
Wed Sep 29 2022 15:00:00 GMT+0300 (GMT+03:00);0.059107537184997144
Wed Sep 29 2022 16:00:00 GMT+0300 (GMT+03:00);0.04809885152227555
Wed Sep 29 2022 17:00:00 GMT+0300 (GMT+03:00);0.05482136450559159
Wed Sep 29 2022 18:00:00 GMT+0300 (GMT+03:00);0.0492662074048227
Wed Sep 29 2022 19:00:00 GMT+0300 (GMT+03:00);0.05747617482925608
Wed Sep 29 2022 20:00:00 GMT+0300 (GMT+03:00);0.050241147870159084
Wed Sep 29 2022 21:00:00 GMT+0300 (GMT+03:00);0.04836575963586155
Wed Sep 29 2022 22:00:00 GMT+0300 (GMT+03:00);0.04991404421983233
Wed Sep 29 2022 23:00:00 GMT+0300 (GMT+03:00);0.04860224042585793
